question_id,skill_id,source,source_version,is_train_only
365981,54,provided_static,1,false
426415,279,provided_static,1,false
86686,79,provided_static,1,false
401234,86,provided_static,1,false
87699,311,provided_static,1,false
88297,311,provided_static,1,false
93198,11,provided_static,1,false
86648,280,provided_static,1,false
248623,338,provided_static,1,false
185941,81,provided_static,1,false
423114,325,provided_static,1,false
167337,322,provided_static,1,false
91132,13,provided_static,1,false
163256,312,provided_static,1,false
401322,75,provided_static,1,false
403755,86,provided_static,1,false
404999,336,provided_static,1,false
404966,315,provided_static,1,false
93885,91,provided_static,1,false
187122,340,provided_static,1,false
221928,70,provided_static,1,false
54117,67,provided_static,1,false
108157,101,provided_static,1,false
94696,311,provided_static,1,false
91094,13,provided_static,1,false
54141,67,provided_static,1,false
222003,70,provided_static,1,false
89896,277,provided_static,1,false
88948,24,provided_static,1,false
219323,363,provided_static,1,false
84589,309,provided_static,1,false
423019,325,provided_static,1,false
122261,324,provided_static,1,false
129627,333,provided_static,1,false
86638,79,provided_static,1,false
167359,322,provided_static,1,false
88892,25,provided_static,1,false
89905,277,provided_static,1,false
87290,79,provided_static,1,false
128417,378,provided_static,1,false
85716,49,provided_static,1,false
139959,25,provided_static,1,false
401225,75,provided_static,1,false
51162,309,provided_static,1,false
97539,311,provided_static,1,false
75239,110,provided_static,1,false
86583,79,provided_static,1,false
171594,42,provided_static,1,false
55098,368,provided_static,1,false
91061,12,provided_static,1,false
114096,103,provided_static,1,false
187254,340,provided_static,1,false
124206,34,provided_static,1,false
84593,309,provided_static,1,false
85828,47,provided_static,1,false
88311,311,provided_static,1,false
218757,61,provided_static,1,false
87615,311,provided_static,1,false
169726,296,provided_static,1,false
84609,309,provided_static,1,false
188895,82,provided_static,1,false
217708,15,provided_static,1,false
222014,70,provided_static,1,false
89681,75,provided_static,1,false
188867,82,provided_static,1,false
128425,378,provided_static,1,false
221961,70,provided_static,1,false
124226,34,provided_static,1,false
221937,70,provided_static,1,false
88198,86,provided_static,1,false
221988,70,provided_static,1,false
94683,311,provided_static,1,false
420657,322,provided_static,1,false
88349,311,provided_static,1,false
107905,312,provided_static,1,false
53296,51,provided_static,1,false
122311,324,provided_static,1,false
87132,61,provided_static,1,false
140527,27,provided_static,1,false
85850,47,provided_static,1,false
86359,280,provided_static,1,false
53896,277,provided_static,1,false
140533,27,provided_static,1,false
139936,25,provided_static,1,false
75441,307,provided_static,1,false
85699,49,provided_static,1,false
86221,65,provided_static,1,false
49739,323,provided_static,1,false
108293,312,provided_static,1,false
52834,49,provided_static,1,false
97709,311,provided_static,1,false
97659,311,provided_static,1,false
420646,326,provided_static,1,false
108278,312,provided_static,1,false
87326,79,provided_static,1,false
114113,103,provided_static,1,false
114073,103,provided_static,1,false
129161,94,provided_static,1,false
423056,325,provided_static,1,false
140524,27,provided_static,1,false
86319,280,provided_static,1,false
108263,312,provided_static,1,false
87482,311,provided_static,1,false
91126,13,provided_static,1,false
171698,42,provided_static,1,false
88329,311,provided_static,1,false
75464,307,provided_static,1,false
87836,311,provided_static,1,false
86187,65,provided_static,1,false
75231,110,provided_static,1,false
88386,311,provided_static,1,false
94982,46,provided_static,1,false
423064,325,provided_static,1,false
54162,67,provided_static,1,false
129119,94,provided_static,1,false
87292,79,provided_static,1,false
196811,27,provided_static,1,false
187669,278,provided_static,1,false
126315,299,provided_static,1,false
102494,75,provided_static,1,false
56682,8,provided_static,1,false
66526,49,provided_static,1,false
137342,336,provided_static,1,false
108105,312,provided_static,1,false
39705,98,provided_static,1,false
650479,27,provided_static,1,false
401195,75,provided_static,1,false
1085,77,provided_static,1,false
88333,311,provided_static,1,false
218704,61,provided_static,1,false
248605,338,provided_static,1,false
163292,312,provided_static,1,false
248631,338,provided_static,1,false
185501,75,provided_static,1,false
140150,27,provided_static,1,false
79572,27,provided_static,1,false
79353,27,provided_static,1,false
20381,163,provided_static,1,false
685317,523,provided_static,1,false
51043,310,provided_static,1,false
218678,61,provided_static,1,false
221957,70,provided_static,1,false
86261,80,provided_static,1,false
246945,65,provided_static,1,false
89290,297,provided_static,1,false
86710,79,provided_static,1,false
89431,39,provided_static,1,false
248639,338,provided_static,1,false
